Label.ID,Label.Name,R,G,B,Flag,Label.Name2
341,RH_ContB_IPL_4,139,50,77,0,RH_ContB_IPL_4
342,RH_ContB_PFCld_1,139,49,75,0,RH_ContB_PFCld_1
343,RH_ContB_PFCld_2,139,49,76,0,RH_ContB_PFCld_2
344,RH_ContB_PFCld_3,139,49,77,0,RH_ContB_PFCld_3
345,RH_ContB_PFCld_4,139,49,78,0,RH_ContB_PFCld_4
346,RH_ContB_PFClv_1,139,49,74,0,RH_ContB_PFClv_1
347,RH_ContB_PFClv_2,139,49,79,0,RH_ContB_PFClv_2
348,RH_ContB_PFClv_3,139,49,80,0,RH_ContB_PFClv_3
349,RH_ContB_PFClv_4,139,50,73,0,RH_ContB_PFClv_4
350,RH_ContB_PFCmp_1,138,50,75,0,RH_ContB_PFCmp_1
351,RH_ContC_pCun_1,123,141,175,0,RH_ContC_pCun_1
352,RH_ContC_pCun_2,123,141,177,0,RH_ContC_pCun_2
353,RH_ContC_pCun_3,123,141,178,0,RH_ContC_pCun_3
354,RH_ContC_pCun_4,123,141,179,0,RH_ContC_pCun_4
355,RH_ContC_pCun_5,123,141,180,0,RH_ContC_pCun_5
356,RH_ContC_Cingp_1,123,141,181,0,RH_ContC_Cingp_1
357,RH_ContC_Cingp_2,123,141,182,0,RH_ContC_Cingp_2
358,RH_DefaultA_Temp_1,250,255,2,0,RH_DefaultA_Temp_1
359,RH_DefaultA_IPL_1,251,254,2,0,RH_DefaultA_IPL_1
360,RH_DefaultA_IPL_2,251,254,3,0,RH_DefaultA_IPL_2
361,RH_DefaultA_PFCd_1,251,255,3,0,RH_DefaultA_PFCd_1
362,RH_DefaultA_PFCd_2,251,255,4,0,RH_DefaultA_PFCd_2
363,RH_DefaultA_pCunPCC_1,251,253,1,0,RH_DefaultA_PCC_1
364,RH_DefaultA_pCunPCC_2,251,253,2,0,RH_DefaultA_PCC_2
365,RH_DefaultA_pCunPCC_3,251,253,3,0,RH_DefaultA_PCC_3
366,RH_DefaultA_pCunPCC_4,251,253,4,0,RH_DefaultA_PCC_4
367,RH_DefaultA_pCunPCC_5,251,253,5,0,RH_DefaultA_PCC_5
368,RH_DefaultA_PFCm_1,249,255,1,0,RH_DefaultA_PFCm_1
369,RH_DefaultA_PFCm_2,249,255,2,0,RH_DefaultA_PFCm_2
370,RH_DefaultA_PFCm_3,249,255,3,0,RH_DefaultA_PFCm_3
371,RH_DefaultA_PFCm_4,249,255,4,0,RH_DefaultA_PFCm_4
372,RH_DefaultA_PFCm_5,249,255,5,0,RH_DefaultA_PFCm_5
373,RH_DefaultA_PFCm_6,249,255,6,0,RH_DefaultA_PFCm_6
374,RH_DefaultB_Temp_1,210,62,80,0,RH_DefaultB_Temp_1
375,RH_DefaultB_Temp_2,210,62,81,0,RH_DefaultB_Temp_2
376,RH_DefaultB_AntTemp_1,210,63,79,0,RH_DefaultB_AntTemp_1
377,RH_DefaultB_PFCd_1,210,63,78,0,RH_DefaultB_PFCd_1
378,RH_DefaultB_PFCd_2,210,63,80,0,RH_DefaultB_PFCd_2
379,RH_DefaultB_PFCd_3,210,63,81,0,RH_DefaultB_PFCd_3
380,RH_DefaultB_PFCd_4,210,63,82,0,RH_DefaultB_PFCd_4
381,RH_DefaultB_PFCd_5,210,63,83,0,RH_DefaultB_PFCd_5
382,RH_DefaultB_PFCv_1,209,62,78,0,RH_DefaultB_PFCv_1
383,RH_DefaultB_PFCv_2,209,62,79,0,RH_DefaultB_PFCv_2
384,RH_DefaultB_PFCv_3,209,62,80,0,RH_DefaultB_PFCv_3
385,RH_DefaultC_IPL_1,4,1,132,0,RH_DefaultC_IPL_1
386,RH_DefaultC_IPL_2,4,1,133,0,RH_DefaultC_IPL_2
387,RH_DefaultC_Rsp_1,5,0,131,0,RH_DefaultC_Rsp_1
388,RH_DefaultC_Rsp_2,5,0,132,0,RH_DefaultC_Rsp_2
389,RH_DefaultC_PHC_1,5,0,133,0,RH_DefaultC_PHC_1
390,RH_DefaultC_PHC_2,5,0,134,0,RH_DefaultC_PHC_2
391,RH_TempPar_1,16,48,251,0,RH_TempPar_1
392,RH_TempPar_2,16,48,252,0,RH_TempPar_2
393,RH_TempPar_3,16,48,253,0,RH_TempPar_3
394,RH_TempPar_4,16,48,255,0,RH_TempPar_4
395,RH_TempPar_5,13,41,250,0,RH_TempPar_5
396,RH_TempPar_6,13,41,251,0,RH_TempPar_6
397,RH_TempPar_7,13,41,252,0,RH_TempPar_7
398,RH_TempPar_8,13,41,253,0,RH_TempPar_8
399,RH_TempPar_9,13,41,254,0,RH_TempPar_9
400,RH_TempPar_10,13,42,247,0,RH_TempPar_10
